fecha,tm_mes,tm_max,tm_min,ta_max,ta_min,ti_max,ts_min,p_mes,np_300,nt_30,inso
2009-1,7.7,10.6,4.7,17.4(30),-2.6(08),0.6,11.0,199.2,2.0,0.0,2.1
2009-2,7.6,10.4,4.8,19.6(28),0.6(15),6.2,8.2,117.4,1.0,0.0,4.8
2009-3,9.6,12.4,6.8,22.4(17),2.5(05),7.6,13.4,96.5,0.0,0.0,6.2
2009-4,10.8,14.0,7.7,23.0(23),5.5(10),9.6,9.5,204.2,1.0,0.0,4.1
2009-5,14.2,17.1,11.3,25.5(11),8.0(01),12.0,15.0,104.7,0.0,0.0,5.7
2009-6,18.2,21.3,15.0,29.8(29),11.9(06),16.0,19.5,42.3,0.0,0.0,7.8
2009-7,19.5,22.8,16.1,35.6(21),13.5(17),18.5,19.9,114.7,0.0,2.0,7.6
2009-8,19.8,22.8,16.8,34.0(31),13.4(30),18.1,20.0,103.5,0.0,3.0,5.8
2009-9,17.6,20.1,15.1,28.9(08),11.0(16),16.5,18.8,151.6,2.0,0.0,5.4
2009-10,15.9,19.1,12.7,29.2(06),2.6(16),8.8,22.6,143.1,1.0,0.0,5.3
2009-11,13.1,16.3,9.9,24.6(01),5.3(30),10.4,16.0,297.2,3.0,0.0,2.8
2009-12,8.5,11.1,5.8,18.3(29),-1.8(19),0.6,14.2,126.5,0.0,0.0,2.5
2009-13,13.5,16.5,10.6,35.6(21/jul),-2.6(08/ene),0.6,22.6,1700.9,10.0,5.0,5.0
2010-1,7.0,9.4,4.6,17.5(19),-2.0(09),2.4,10.0,197.1,2.0,0.0,1.9
2010-2,7.7,10.5,4.7,20.5(27),-3.5(12),0.5,12.0,70.0,0.0,0.0,3.6
2010-3,10.0,13.4,6.6,22.5(23),-2.1(08),3.2,15.5,52.4,0.0,0.0,4.7
2010-4,12.9,16.3,9.5,30.1(28),5.0(05),10.8,15.0,60.4,0.0,1.0,7.5
2010-5,13.4,16.3,10.5,27.5(25),6.0(14),9.4,15.2,104.4,0.0,0.0,5.4
2010-6,16.4,19.0,13.7,24.0(09),10.4(14),12.8,16.9,157.8,1.0,0.0,6.8
2010-7,19.3,22.0,16.6,28.0(01),14.5(23),17.4,19.3,76.3,0.0,0.0,5.8
2010-8,19.3,22.5,16.2,33.6(26),12.4(31),19.2,21.4,109.7,0.0,2.0,7.4
2010-9,17.4,20.8,14.0,30.9(05),10.3(29),15.4,17.2,68.9,0.0,1.0,6.8
2010-10,14.5,17.6,11.3,27.7(02),5.5(26),10.7,20.6,128.8,2.0,0.0,4.4
2010-11,10.2,12.6,7.8,20.8(12),2.0(28),6.7,14.0,310.0,2.0,0.0,2.0
2010-12,7.3,10.6,4.0,19.4(06),-3.7(26),2.0,13.4,142.0,1.0,0.0,3.3
2010-13,13.0,15.9,10.0,33.6(26/ago),-3.7(26/dic),0.5,21.4,1477.8,8.0,4.0,5.0
2011-1,8.2,10.6,5.7,18.4(06),-1.6(24),2.0,14.5,57.9,0.0,0.0,2.7
2011-2,10.0,12.9,7.1,19.2(10),4.0(01),6.2,11.1,156.3,1.0,0.0,4.3
2011-3,10.8,13.7,7.9,20.7(26),2.2(04),7.2,13.2,118.4,1.0,0.0,4.6
2011-4,15.1,18.4,11.8,30.0(06),7.4(13),11.7,18.2,52.2,0.0,1.0,6.8
2011-5,15.9,19.0,12.8,29.5(25),10.2(16),15.3,15.0,71.6,0.0,0.0,6.9
2011-6,16.9,19.9,13.9,37.2(26),10.8(08),14.6,20.8,98.1,1.0,2.0,6.7
2011-7,17.2,19.7,14.7,25.4(08),12.4(08),17.0,16.9,179.2,2.0,0.0,6.5
2011-8,19.5,22.6,16.3,37.1(21),11.6(28),18.4,20.4,63.8,0.0,3.0,6.1
2011-9,19.5,23.2,15.9,33.0(09),11.6(18),16.2,20.5,154.0,1.0,1.0,6.5
2011-10,16.0,19.1,12.8,28.4(01),6.0(21),13.5,20.0,86.2,0.0,0.0,5.8
2011-11,14.3,16.6,12.0,22.0(12),5.5(28),11.4,18.2,180.7,3.0,0.0,4.4
2011-12,10.2,12.6,7.7,16.8(16),2.0(26),8.4,11.2,182.5,1.0,0.0,2.5
2011-13,14.5,17.4,11.6,37.2(26/jun),-1.6(24/ene),2.0,20.8,1400.9,10.0,7.0,5.3
