fecha,tm_mes,tm_max,tm_min,ta_max,ta_min,ti_max,ts_min,p_mes,np_300,nt_30,inso
1997-1,8.7,11.0,6.4,17.8(31),0.4(01),5.0,11.0,141.0,1.0,0.0,3.4
1997-2,12.0,15.5,8.4,22.2(28),2.6(04),9.0,13.0,18.4,0.0,0.0,5.1
1997-3,12.0,15.2,8.8,24.4(03),5.4(30),11.2,13.4,32.9,0.0,0.0,7.0
1997-4,12.3,15.3,9.3,22.2(08),5.8(21),10.8,14.8,70.1,1.0,0.0,8.2
1997-5,16.2,20.2,12.3,27.4(02),4.8(07),11.2,18.4,263.3,2.0,0.0,6.1
1997-6,16.9,20.3,13.6,30.6(09),9.4(27),13.8,19.6,256.9,3.0,1.0,6.5
1997-7,17.8,20.0,15.6,25.6(22),11.4(03),14.4,18.8,187.7,2.0,0.0,5.0
1997-8,20.9,23.9,17.9,30.2(09),14.0(28),18.2,21.4,134.8,1.0,1.0,6.0
1997-9,19.2,22.2,16.1,28.8(18),11.0(15),16.6,20.4,108.6,1.0,0.0,6.8
1997-10,17.5,20.4,14.6,27.2(05),7.0(31),11.4,20.0,67.4,0.0,0.0,5.2
1997-11,12.4,15.1,9.7,20.4(16),6.0(01),10.4,14.6,276.4,3.0,0.0,3.0
1997-12,9.4,12.2,6.7,18.2(18),-0.4(16),2.0,11.6,176.0,0.0,0.0,2.8
1997-13,14.6,17.6,11.6,30.6(09/jun),-0.4(16/dic),2.0,21.4,1733.5,14.0,2.0,5.4
1998-1,9.9,12.6,7.2,19.2(03),-1.8(26),4.6,13.4,64.6,0.0,0.0,4.7
1998-2,11.1,14.0,8.2,21.6(19),1.6(06),8.0,16.4,46.9,0.0,0.0,5.7
1998-3,11.1,14.2,8.0,22.8(03),4.2(12),9.0,17.8,57.8,0.0,0.0,5.5
1998-4,11.0,14.8,7.3,24.6(21),2.0(13),7.6,12.8,229.4,2.0,0.0,4.4
1998-5,14.6,17.5,11.8,26.8(09),8.2(03),10.2,19.6,93.2,1.0,0.0,5.1
1998-6,17.1,20.4,13.7,35.2(20),9.8(12),14.0,21.2,85.0,0.0,2.0,6.5
1998-7,18.4,21.2,15.6,33.6(20),13.4(15),17.6,18.2,89.2,0.0,1.0,6.7
1998-8,19.8,22.7,16.8,34.0(31),11.6(29),18.2,21.0,74.0,1.0,3.0,6.5
1998-9,18.4,21.8,15.0,30.8(06),11.0(30),16.0,18.2,128.6,0.0,1.0,5.9
1998-10,14.1,17.0,11.1,23.8(16),8.0(31),12.6,16.6,386.9,4.0,0.0,4.4
1998-11,9.9,12.5,7.3,21.6(09),-0.5(22),5.8,15.2,191.4,0.0,0.0,3.8
1998-12,8.9,11.4,6.5,18.6(14),1.0(01),4.6,12.8,90.3,0.0,0.0,3.7
1998-13,13.7,16.7,10.7,35.2(20/jun),-1.8(26/ene),4.6,21.2,1537.3,8.0,7.0,5.2
1999-1,9.3,11.8,6.8,21.0(06),-2.2(31),1.8,15.6,127.9,0.0,0.0,4.0
1999-2,6.9,9.0,4.8,17.0(26),-1.6(01),2.8,10.0,135.1,0.0,0.0,2.2
1999-3,10.4,13.2,7.5,24.2(31),0.2(06),6.0,12.8,167.5,1.0,0.0,4.0
1999-4,12.1,15.4,8.8,22.6(30),2.4(16),8.8,13.6,109.7,0.0,0.0,5.3
1999-5,16.1,19.8,12.3,30.8(26),10.0(17),12.6,15.2,140.8,0.0,1.0,5.6
1999-6,16.4,19.3,13.5,27.6(01),11.0(05),13.6,16.2,54.2,0.0,0.0,6.3
1999-7,19.3,21.9,16.7,32.0(02),14.6(01),18.8,18.4,53.2,0.0,1.0,6.2
1999-8,20.2,23.2,17.3,27.8(07),15.6(11),19.4,19.6,66.2,0.0,0.0,6.8
1999-9,19.7,23.4,16.1,31.0(05),12.4(18),17.6,20.6,139.3,2.0,1.0,5.5
1999-10,15.8,18.7,12.8,27.6(28),6.8(06),14.4,19.4,49.9,0.0,0.0,4.8
1999-11,8.9,11.3,6.5,22.8(01),-0.8(21),2.2,19.2,185.6,1.0,0.0,3.4
1999-12,8.5,11.5,5.6,18.4(27),-0.4(20),6.6,11.4,198.9,2.0,0.0,2.5
1999-13,13.6,16.5,10.7,32.0(02/jul),-2.2(31/ene),1.8,20.6,1428.3,6.0,3.0,4.7
