fecha,tm_mes,tm_max,tm_min,ta_max,ta_min,ti_max,ts_min,p_mes,np_300,nt_30,inso
1988-1,10.3,13.1,7.5,17.6(02),4.0(30),9.0,12.6,275.9,1.0,0.0,2.7
1988-2,8.4,11.2,5.5,17.6(14),-1.0(27),3.0,11.6,146.9,0.0,0.0,4.6
1988-3,8.9,12.0,5.9,24.6(19),-1.0(03),4.6,11.0,159.3,0.0,0.0,4.1
1988-4,12.0,14.9,9.0,23.8(15),6.0(02),9.6,14.0,123.3,1.0,0.0,4.3
1988-5,14.3,17.2,11.4,26.0(22),9.2(10),11.2,14.4,123.0,0.0,0.0,5.2
1988-6,16.3,19.0,13.6,24.6(10),9.6(07),14.4,17.2,105.1,0.0,0.0,5.4
1988-7,17.8,21.2,14.4,26.0(22),12.2(05),17.4,17.6,110.0,0.0,0.0,7.9
1988-8,18.8,21.7,16.0,32.8(27),11.0(30),17.6,18.4,92.3,0.0,1.0,4.5
1988-9,17.2,20.4,14.0,34.0(07),8.6(30),14.2,23.6,55.9,0.0,1.0,5.2
1988-10,16.7,19.8,13.5,26.8(26),8.8(20),14.0,19.2,35.2,0.0,0.0,5.7
1988-11,12.5,15.5,9.5,21.6(10),-3.4(23),2.6,16.4,15.5,0.0,0.0,6.3
1988-12,8.0,10.5,5.6,15.0(01),0.2(31),4.4,10.0,108.4,1.0,0.0,3.2
1988-13,13.4,16.4,10.5,34.0(07/sep),-3.4(23/nov),2.6,23.6,1350.8,3.0,2.0,4.9
1989-1,8.3,11.0,5.6,16.6(12),-1.4(03),2.8,8.6,47.8,0.0,0.0,5.2
1989-2,9.8,12.9,6.8,22.6(18),1.4(26),7.0,14.0,138.8,0.0,0.0,5.3
1989-3,11.7,15.1,8.3,26.2(26),3.6(19),9.4,17.6,76.5,0.0,0.0,5.3
1989-4,9.6,12.8,6.5,19.2(08),2.8(04),7.2,11.2,250.5,1.0,0.0,4.4
1989-5,16.8,20.0,13.5,28.4(20),7.8(02),13.0,17.2,80.6,1.0,0.0,7.8
1989-6,17.4,20.5,14.4,28.6(12),9.0(06),14.6,17.6,35.8,0.0,0.0,8.7
1989-7,20.2,23.3,17.1,35.4(21),13.6(03),18.6,20.2,84.9,1.0,3.0,7.3
1989-8,19.7,22.5,16.9,26.8(19),13.6(30),20.0,19.2,66.8,0.0,0.0,7.1
1989-9,17.5,20.7,14.3,29.2(18),9.6(30),14.6,18.0,105.1,1.0,0.0,7.9
1989-10,16.5,19.6,13.5,27.0(22),8.4(16),14.0,19.0,35.5,0.0,0.0,6.3
1989-11,13.9,16.5,11.2,21.4(13),5.4(05),11.4,16.0,144.3,2.0,0.0,3.4
1989-12,13.4,15.9,10.9,21.6(14),7.4(23),11.4,16.2,22.1,0.0,0.0,4.2
1989-13,14.6,17.6,11.6,35.4(21/jul),-1.4(03/ene),2.8,20.2,1088.7,6.0,3.0,6.1
1990-1,9.2,12.2,6.3,17.8(25),2.6(11),7.4,9.6,176.5,1.0,0.0,4.4
1990-2,13.1,16.3,9.8,25.0(24),4.4(01),11.6,15.2,55.6,0.0,0.0,4.6
1990-3,11.9,15.3,8.4,28.0(21),-0.2(03),8.0,15.6,37.1,0.0,0.0,6.7
1990-4,10.0,12.6,7.4,24.0(30),3.6(21),8.4,13.2,271.1,1.0,0.0,3.5
1990-5,16.5,19.6,13.4,28.6(31),10.4(25),13.8,16.6,113.5,1.0,0.0,7.2
1990-6,16.3,19.2,13.4,26.0(25),11.0(05),14.8,16.8,122.9,0.0,0.0,4.8
1990-7,19.7,23.2,16.3,32.6(25),11.4(04),17.6,21.6,68.2,0.0,3.0,8.7
1990-8,20.5,23.8,17.2,31.2(23),11.4(31),18.8,20.8,69.0,1.0,1.0,8.3
1990-9,18.7,21.8,15.6,29.6(28),11.4(25),16.6,18.2,77.3,1.0,0.0,6.6
1990-10,15.9,19.3,12.5,25.8(02),8.0(09),12.8,19.4,160.6,1.0,0.0,5.3
1990-11,10.0,12.3,7.8,17.8(09),1.8(06),5.6,14.4,238.7,2.0,0.0,2.5
1990-12,5.7,8.3,3.1,19.2(29),-1.4(21),1.8,14.0,203.5,3.0,0.0,3.2
1990-13,14.0,17.0,10.9,32.6(25/jul),-1.4(21/dic),1.8,21.6,1594.0,11.0,4.0,5.5
