fecha,tm_mes,tm_max,tm_min,ta_max,ta_min,ti_max,ts_min,p_mes,np_300,nt_30,inso
1976-1,6.7,9.0,4.5,18.0(08),-1.6(26),1.6,7.6,91.5,0.0,0.0,2.9
1976-2,8.9,11.3,6.5,16.8(28),0.0(16),3.8,10.0,163.1,1.0,0.0,3.0
1976-3,9.1,12.5,5.8,20.4(18),0.2(09),7.2,9.4,115.7,0.0,0.0,4.1
1976-4,9.2,11.8,6.7,19.2(19),3.0(09),7.2,11.0,186.5,2.0,0.0,3.7
1976-5,13.6,16.9,10.2,26.8(05),5.8(02),11.8,13.6,67.6,0.0,0.0,6.6
1976-6,18.7,22.2,15.3,29.4(29),10.2(06),15.4,20.0,15.3,0.0,0.0,7.5
1976-7,19.9,23.5,16.3,33.4(15),13.4(23),18.0,19.4,170.3,2.0,1.0,8.3
1976-8,19.8,23.4,16.2,30.8(03),13.6(02),19.2,21.2,81.5,1.0,1.0,7.0
1976-9,16.9,20.7,13.1,28.4(07),9.4(17),15.4,18.0,121.1,0.0,0.0,5.0
1976-10,13.9,16.9,10.9,27.2(06),7.0(23),10.8,21.2,247.0,1.0,0.0,3.7
1976-11,9.2,12.1,6.4,16.8(29),0.6(21),7.0,11.6,136.0,1.0,0.0,3.2
1976-12,8.5,11.2,5.8,16.4(31),-2.2(27),4.0,11.4,171.3,1.0,0.0,2.8
1976-13,12.9,16.0,9.8,33.4(15/jul),-2.2(27/dic),1.6,21.2,1566.9,9.0,2.0,4.8
1977-1,7.2,9.7,4.6,18.8(25),-0.6(04),2.2,10.6,75.0,0.0,0.0,2.2
1977-2,11.0,14.2,7.8,20.2(04),3.0(13),8.6,13.0,104.1,1.0,0.0,2.9
1977-3,12.0,16.1,7.9,25.4(06),2.4(29),6.4,16.4,107.9,1.0,0.0,5.3
1977-4,10.2,13.3,7.1,21.4(22),0.4(09),7.6,11.4,118.2,0.0,0.0,4.2
1977-5,11.8,14.5,9.1,19.8(30),4.4(03),11.0,12.6,227.3,1.0,0.0,3.3
1977-6,14.4,17.4,11.3,24.4(09),7.2(13),12.2,13.0,190.6,2.0,0.0,5.9
1977-7,16.6,19.3,14.0,26.6(10),11.0(17),16.2,16.0,165.3,0.0,0.0,4.8
1977-8,16.8,19.7,13.8,25.4(24),9.4(30),16.2,17.4,204.5,2.0,0.0,5.4
1977-9,16.7,19.9,13.4,31.0(11),7.6(18),14.0,16.8,9.2,0.0,1.0,5.1
1977-10,15.6,18.7,12.5,23.2(19),8.0(06),13.6,18.4,91.7,0.0,0.0,3.7
1977-11,10.2,12.9,7.5,23.6(03),-1.8(28),3.6,16.0,285.3,3.0,0.0,3.7
1977-12,10.7,13.7,7.7,21.2(23),0.2(01),4.2,14.6,99.2,1.0,0.0,2.4
1977-13,12.8,15.8,9.7,31.0(11/sep),-1.8(28/nov),2.2,18.4,1678.3,11.0,1.0,4.1
1978-1,6.5,9.3,3.8,14.2(07),-0.4(13),2.6,9.0,321.8,2.0,0.0,2.0
1978-2,9.5,12.3,6.7,20.6(23),-1.0(09),2.6,14.0,151.3,0.0,0.0,1.8
1978-3,9.3,12.3,6.2,23.2(28),1.6(06),7.0,9.2,189.2,2.0,0.0,3.2
1978-4,9.3,12.5,6.1,21.6(23),2.4(16),8.0,11.0,206.1,1.0,0.0,3.7
1978-5,12.2,14.8,9.6,24.4(31),6.4(01),9.8,13.4,138.0,2.0,0.0,3.6
1978-6,14.8,17.8,11.7,28.0(03),8.6(17),14.6,14.6,128.3,0.0,0.0,4.8
1978-7,16.7,19.7,13.7,24.8(27),9.4(08),15.2,18.0,85.7,0.0,0.0,7.3
1978-8,17.7,20.8,14.6,30.6(14),11.4(07),15.0,18.0,90.8,2.0,1.0,6.6
1978-9,17.3,20.5,14.2,24.8(16),10.6(30),14.6,18.0,66.3,1.0,0.0,5.3
1978-10,14.5,17.2,11.9,26.6(08),7.0(30),11.6,20.4,44.6,0.0,0.0,3.8
1978-11,10.8,13.7,7.9,20.0(09),0.0(29),4.2,14.4,72.6,1.0,0.0,4.9
1978-12,10.9,14.0,7.8,21.0(12),-0.6(01),3.6,15.6,135.1,1.0,0.0,2.4
1978-13,12.5,15.4,9.5,30.6(14/ago),-1.0(09/feb),2.6,20.4,1629.8,12.0,1.0,4.1
