fecha,tm_mes,tm_max,tm_min,ta_max,ta_min,ti_max,ts_min,p_mes,np_300,nt_30,inso
1994-1,8.9,13.0,4.7,19.8(12),-4.0(19),5.9,9.8,89.1,0.0,0.0,2.4
1994-2,10.3,15.4,5.2,25.4(26),0.3(06),8.3,14.3,79.6,0.0,0.0,4.1
1994-3,12.2,17.5,7.0,23.1(30),2.2(08),12.4,13.3,40.5,0.0,0.0,4.2
1994-4,11.4,15.8,6.9,25.9(29),2.7(16),9.4,13.0,220.0,2.0,0.0,4.8
1994-5,15.8,21.2,10.5,27.6(25),5.4(12),14.8,15.1,95.7,0.0,0.0,6.5
1994-6,18.2,23.9,12.4,36.0(23),8.4(10),17.0,17.6,55.2,0.0,3.0,7.9
1994-7,21.3,25.7,16.9,33.5(16),12.3(08),20.5,20.7,70.3,1.0,4.0,5.0
1994-8,21.5,26.1,16.8,33.1(02),13.5(14),20.2,21.0,46.2,0.0,4.0,5.1
1994-9,17.5,21.9,13.0,32.5(11),6.9(19),14.5,16.9,199.7,3.0,1.0,4.7
1994-10,16.0,20.5,11.5,26.1(11),5.6(06),13.4,16.2,118.0,1.0,0.0,4.8
1994-11,14.3,18.8,9.8,22.9(15),6.5(06),13.5,17.0,108.3,1.0,0.0,3.7
1994-12,11.1,14.6,7.6,21.1(03),3.2(17),7.1,14.1,135.5,1.0,0.0,2.5
1994-13,14.9,19.5,10.2,36.0(23/jun),-4.0(19/ene),5.9,21.0,1258.1,9.0,12.0,4.6
1995-1,9.4,14.1,4.6,22.3(31),-2.8(15),6.7,13.8,245.7,2.0,0.0,2.7
1995-2,11.2,16.6,5.7,21.5(04),-1.0(28),9.9,12.9,121.5,0.0,0.0,3.8
1995-3,10.6,15.7,5.4,24.5(22),-0.7(01),10.4,11.5,141.6,3.0,0.0,5.6
1995-4,11.8,17.1,6.5,27.1(03),1.8(20),10.3,11.3,88.4,1.0,0.0,5.8
1995-5,16.5,21.4,11.6,30.2(05),4.2(14),13.3,18.0,67.4,1.0,1.0,5.9
1995-6,17.5,22.6,12.3,31.7(19),8.4(16),17.5,17.5,20.5,0.0,1.0,7.2
1995-7,21.9,27.8,16.0,35.9(19),11.6(06),20.0,19.5,45.4,0.0,6.0,7.1
1995-8,21.3,26.0,16.5,33.2(10),10.6(30),21.9,19.4,26.3,0.0,3.0,6.7
1995-9,17.1,22.6,11.6,31.8(09),7.2(27),18.1,17.3,75.6,0.0,1.0,4.3
1995-10,19.1,25.0,13.1,31.4(09),6.1(22),15.3,20.6,30.6,0.0,1.0,6.0
1995-11,13.2,18.2,8.1,26.9(01),2.0(05),11.9,15.6,84.5,1.0,0.0,3.9
1995-12,11.0,14.7,7.2,22.0(22),-0.3(15),4.6,15.5,85.5,0.0,0.0,2.6
1995-13,15.1,20.2,9.9,35.9(19/jul),-2.8(15/ene),4.6,20.6,1033.0,8.0,13.0,5.1
1996-1,12.2,16.1,8.2,20.1(03),2.0(13),10.6,13.2,59.7,0.0,0.0,3.6
1996-2,7.8,11.8,3.8,16.7(25),0.0(24),4.6,9.4,210.6,1.0,0.0,2.8
1996-3,11.5,16.7,6.2,26.6(23),-1.6(07),9.6,14.8,41.0,0.0,0.0,5.8
1996-4,13.0,18.3,7.7,24.8(16),-0.4(04),10.5,14.2,52.4,0.0,0.0,5.5
1996-5,14.9,20.2,9.6,36.0(30),4.1(13),13.9,17.2,67.5,0.0,1.0,7.0
1996-6,18.5,23.4,13.6,35.4(06),8.2(03),15.8,18.0,63.8,0.0,4.0,7.0
1996-7,20.1,24.8,15.5,35.2(22),10.7(10),18.0,19.4,94.1,1.0,3.0,7.0
1996-8,19.4,23.7,15.1,32.5(04),11.8(30),19.6,18.6,130.2,1.0,2.0,4.7
1996-9,16.5,21.9,11.1,30.1(16),7.0(15),17.4,13.9,76.8,0.0,1.0,6.5
1996-10,15.5,20.7,10.3,30.0(23),3.6(31),16.0,15.8,89.4,0.0,1.0,5.1
1996-11,11.4,15.3,7.4,22.0(02),1.0(16),8.6,10.6,248.2,2.0,0.0,2.0
1996-12,9.6,12.9,6.3,18.6(13),-2.8(28),4.0,13.4,155.6,1.0,0.0,2.3
1996-13,14.2,18.8,9.6,36.0(30/may),-2.8(28/dic),4.0,19.4,1289.3,6.0,12.0,4.9
