fecha,tm_mes,tm_max,tm_min,ta_max,ta_min,ti_max,ts_min,p_mes,np_300,nt_30,inso
2003-1,8.8,12.4,5.1,21.4(02),-2.3(14),5.0,13.0,169.2,0.0,0.0,1.9
2003-2,9.2,12.8,5.6,19.3(23),-2.2(18),5.0,12.7,97.4,0.0,0.0,2.3
2003-3,14.3,19.7,9.0,27.0(11),2.7(20),14.0,14.4,38.2,0.0,0.0,5.4
2003-4,14.8,20.1,9.5,30.7(28),2.6(05),11.6,16.0,49.1,0.0,1.0,4.9
2003-5,16.0,21.6,10.4,30.3(04),6.3(03),13.1,16.1,124.6,1.0,1.0,6.2
2003-6,21.3,26.0,16.6,38.2(21),13.0(28),18.4,19.5,51.3,0.0,4.0,5.4
2003-7,21.0,25.2,16.9,34.3(26),12.9(17),20.3,20.3,33.4,0.0,2.0,5.9
2003-8,24.8,29.9,19.6,41.9(04),14.9(01),22.0,23.5,27.6,0.0,15.0,6.3
2003-9,20.5,25.4,15.5,33.6(18),11.6(25),19.6,22.8,67.3,1.0,8.0,5.1
2003-10,15.1,19.0,11.1,27.6(11),1.4(25),11.5,17.3,181.0,0.0,0.0,2.3
2003-11,13.5,18.0,8.8,24.3(07),2.0(18),10.8,16.3,113.1,0.0,0.0,3.5
2003-12,10.3,13.9,6.6,18.1(07),0.7(23),9.9,10.9,185.9,0.0,0.0,2.4
2003-13,15.8,20.3,11.2,41.9(04/ago),-2.3(14/ene),5.0,23.5,1138.1,2.0,31.0,4.3
2004-1,10.4,14.0,6.8,19.8(13),1.0(29),9.3,13.5,173.6,1.0,0.0,1.2
2004-2,9.0,13.4,4.5,25.5(05),0.5(24),6.1,11.8,108.1,0.0,0.0,4.0
2004-3,9.8,14.5,5.0,25.3(17),-0.4(10),6.7,12.0,114.4,0.0,0.0,3.1
2004-4,11.9,16.2,7.6,22.8(20),2.0(08),9.8,12.8,98.7,0.0,0.0,4.1
2004-5,15.1,19.8,10.4,31.8(20),5.1(01),12.9,15.5,50.5,0.0,2.0,5.3
2004-6,20.2,25.2,15.1,34.2(09),10.9(04),18.5,18.5,18.6,0.0,3.0,6.4
2004-7,19.9,24.4,15.5,34.5(31),11.2(08),19.9,20.2,57.6,1.0,1.0,5.4
2004-8,22.1,27.6,16.6,36.8(01),12.0(27),20.6,21.0,23.8,0.0,10.0,5.8
2004-9,20.2,25.0,15.4,36.1(05),9.1(26),17.1,23.3,37.0,0.0,4.0,4.4
2004-10,17.9,22.4,13.3,31.1(04),7.0(13),14.4,18.9,88.6,1.0,1.0,3.7
2004-11,11.1,14.7,7.4,21.0(03),1.8(30),10.9,13.4,156.5,1.0,0.0,2.6
2004-12,10.2,13.1,7.4,18.2(13),3.0(22),8.3,11.4,141.9,1.0,0.0,1.8
2004-13,14.8,19.2,10.4,36.8(01/ago),-0.4(10/mar),6.1,23.3,1069.3,5.0,21.0,4.0
2005-1,9.3,13.1,5.4,19.3(07),0.3(26),4.8,11.0,92.8,0.0,0.0,3.4
2005-2,6.5,10.3,2.7,16.5(08),-1.2(23),3.1,8.7,97.3,0.0,0.0,2.6
2005-3,11.9,17.5,6.3,27.6(20),-3.9(01),6.2,17.6,59.6,0.0,0.0,5.6
2005-4,13.5,18.0,9.0,30.1(30),4.5(09),9.2,13.7,188.0,1.0,1.0,4.0
2005-5,17.2,22.4,11.9,35.1(27),6.7(07),15.1,16.4,86.1,1.0,4.0,6.0
2005-6,20.6,26.0,15.2,37.4(18),10.2(05),20.5,19.3,14.3,0.0,4.0,6.4
2005-7,21.3,26.4,16.3,37.8(14),11.7(05),19.8,20.2,26.4,0.0,7.0,6.6
2005-8,20.6,25.6,15.6,37.2(30),11.0(24),20.2,19.8,68.9,1.0,2.0,6.5
2005-9,18.8,23.7,14.0,34.7(03),7.6(20),18.2,19.8,76.3,1.0,2.0,5.5
2005-10,18.7,23.2,14.1,27.2(09),8.0(05),17.6,20.6,71.9,0.0,0.0,4.7
2005-11,11.4,15.0,7.9,23.4(02),3.4(26),6.5,20.7,263.6,1.0,0.0,3.0
2005-12,7.6,11.4,3.7,17.3(04),-3.4(24),3.3,10.4,170.2,1.0,0.0,2.4
2005-13,14.8,19.4,10.2,37.8(14/jul),-3.9(01/mar),3.1,20.7,1215.4,6.0,20.0,4.7
