fecha,tm_mes,tm_max,tm_min,ta_max,ta_min,ti_max,ts_min,p_mes,np_300,nt_30,inso
1983-1,9.0,14.1,4.0,21.4(26),-3.2(21),8.4,8.4,28.9,0.0,0.0,3.6
1983-2,7.9,11.9,4.0,21.6(25),-2.8(13),2.6,13.0,141.1,0.0,0.0,2.5
1983-3,11.2,15.8,6.5,24.8(08),0.6(07),10.8,11.2,103.8,0.0,0.0,2.4
1983-4,13.0,18.2,7.9,26.4(09),0.4(14),10.4,17.6,109.4,0.0,0.0,2.9
1983-5,14.4,19.2,9.5,26.4(04),5.4(02),10.4,13.0,66.6,0.0,0.0,3.9
1983-6,18.3,23.7,12.9,35.2(06),8.0(30),19.2,16.6,29.1,0.0,3.0,4.2
1983-7,22.2,26.8,17.6,38.6(30),12.2(02),20.2,20.6,83.4,1.0,5.0,3.7
1983-8,20.2,24.5,15.9,31.0(31),10.4(04),19.8,18.0,626.9,4.0,3.0,3.1
1983-9,20.2,25.9,14.5,34.6(23),9.2(13),19.2,25.0,15.8,0.0,7.0,5.9
1983-10,16.5,22.4,10.5,32.4(03),4.4(25),13.0,17.4,43.2,0.0,3.0,4.2
1983-11,15.4,19.1,11.6,23.8(07),3.4(19),12.6,18.8,22.2,0.0,0.0,1.8
1983-12,9.9,14.6,5.2,23.0(24),-1.8(08),10.6,15.0,44.9,0.0,0.0,2.3
1983-13,14.9,19.7,10.0,38.6(30/jul),-3.2(21/ene),2.6,25.0,1315.3,5.0,21.0,3.4
1984-1,9.2,12.7,5.7,17.6(23),-1.0(11),8.8,10.4,244.8,0.0,0.0,1.5
1984-2,7.7,11.6,3.7,16.0(01),-2.4(16),5.8,11.2,124.8,0.0,0.0,2.0
1984-3,8.6,13.5,3.6,20.2(25),-2.6(11),6.2,10.0,48.2,0.0,0.0,2.5
1984-4,13.7,19.7,7.7,31.2(22),1.4(17),9.2,17.4,44.9,0.0,1.0,4.4
1984-5,12.1,15.9,8.3,22.6(04),3.4(13),12.6,10.8,165.0,0.0,0.0,1.8
1984-6,17.6,22.7,12.5,30.2(14),8.4(01),15.4,17.4,51.0,0.0,1.0,5.0
1984-7,20.3,26.9,13.8,39.4(23),10.4(05),20.2,16.8,5.9,0.0,6.0,6.0
1984-8,19.6,25.0,14.3,34.4(19),11.6(06),20.0,17.0,119.4,1.0,4.0,3.9
1984-9,17.9,23.1,12.8,36.8(01),7.4(07),18.0,17.2,146.8,1.0,1.0,3.8
1984-10,15.5,20.8,10.2,27.0(14),4.6(08),15.6,15.0,106.0,1.0,0.0,3.8
1984-11,13.2,16.9,9.6,23.4(01),4.6(27),11.2,17.2,178.8,1.0,0.0,1.7
1984-12,9.7,13.5,5.9,17.6(12),0.0(29),7.4,10.6,150.0,1.0,0.0,2.5
1984-13,13.8,18.5,9.0,39.4(23/jul),-2.6(11/mar),5.8,17.4,1385.6,5.0,13.0,3.2
1985-1,6.0,9.8,2.1,18.8(21),-6.6(09),-0.2,12.2,151.5,1.0,0.0,0.9
1985-2,11.7,17.2,6.3,22.6(27),-1.4(20),10.2,15.0,46.2,0.0,0.0,4.2
1985-3,9.5,13.7,5.2,24.6(31),1.4(08),8.4,11.8,175.4,0.0,0.0,2.1
1985-4,13.0,18.6,7.3,28.4(03),2.8(29),13.0,12.0,43.4,0.0,0.0,4.8
1985-5,14.1,18.3,10.0,30.4(25),4.6(12),11.2,16.4,173.9,2.0,1.0,3.2
1985-6,18.3,24.1,12.6,29.6(03),7.7(09),18.6,16.2,50.2,0.0,0.0,5.3
1985-7,21.4,27.2,15.7,39.3(24),11.8(17),21.8,19.0,56.5,0.0,8.0,5.9
1985-8,20.4,26.8,13.9,35.0(08),9.6(27),20.8,18.2,34.0,0.0,6.0,6.9
1985-9,21.4,28.9,13.9,35.8(19),9.0(17),21.6,17.8,0.4,0.0,13.0,5.5
1985-10,17.6,24.2,11.0,33.4(02),7.0(31),17.4,16.8,49.8,1.0,5.0,5.0
1985-11,11.2,15.7,6.6,27.3(08),-0.8(14),6.4,21.2,196.6,1.0,0.0,2.4
1985-12,10.8,15.6,6.0,23.4(01),-3.0(30),7.4,18.8,67.7,0.0,0.0,3.4
1985-13,14.6,20.0,9.2,39.3(24/jul),-6.6(09/ene),-0.2,21.2,1045.6,5.0,33.0,4.1
