fecha,tm_mes,tm_max,tm_min,ta_max,ta_min,ti_max,ts_min,p_mes,np_300,nt_30,inso
1976-1,7.4,12.1,2.7,20.8(08),-3.2(17),3.8,8.0,113.2,0.0,0.0,3.3
1976-2,10.2,14.7,5.7,22.6(29),-1.2(17),6.8,10.2,74.0,0.0,0.0,3.9
1976-3,10.0,15.9,4.2,24.6(18),-2.0(10),9.2,9.0,86.4,0.0,0.0,4.7
1976-4,10.0,14.3,5.7,23.2(19),-0.2(11),8.6,10.2,178.6,2.0,0.0,3.5
1976-5,14.6,20.3,8.9,29.8(05),1.2(01),14.0,13.2,28.8,0.0,0.0,6.4
1976-6,19.7,25.6,13.7,35.8(29),6.2(06),19.2,18.8,4.9,0.0,7.0,6.7
1976-7,20.4,26.3,14.5,33.4(15),10.0(23),20.6,19.0,110.7,1.0,6.0,6.4
1976-8,20.5,26.3,14.7,35.0(03),10.0(02),20.4,18.2,78.1,0.0,5.0,6.9
1976-9,17.5,23.0,12.0,31.6(07),7.4(11),17.4,17.4,88.7,0.0,1.0,4.9
1976-10,15.0,19.2,10.8,29.6(08),5.0(26),13.2,20.0,158.4,0.0,0.0,3.7
1976-11,10.1,14.5,5.7,20.8(09),-2.2(25),10.4,12.8,98.9,0.0,0.0,3.3
1976-12,9.5,13.4,5.5,20.0(31),-3.2(27),4.8,13.0,117.5,1.0,0.0,2.9
1976-13,13.7,18.8,8.7,35.8(29/jun),-3.2(17/ene),3.8,20.0,1138.2,4.0,19.0,4.7
1977-1,8.1,12.0,4.2,20.6(25),-2.2(10),4.6,12.8,81.7,0.0,0.0,2.2
1977-2,12.1,17.0,7.1,22.4(20),3.6(01),10.8,15.2,66.9,1.0,0.0,3.1
1977-3,12.9,18.9,6.8,27.8(06),1.6(22),8.2,13.0,81.5,0.0,0.0,5.3
1977-4,11.4,15.9,6.9,23.6(22),2.0(09),10.0,12.0,90.7,0.0,0.0,3.7
1977-5,13.1,17.4,8.9,23.8(11),1.6(03),13.6,13.2,214.7,1.0,0.0,3.3
1977-6,15.9,20.3,11.5,25.6(17),7.2(15),12.6,15.2,196.5,1.0,0.0,5.5
1977-7,18.4,22.7,14.2,31.6(10),10.4(17),17.6,17.6,192.5,2.0,1.0,5.5
1977-8,17.9,22.9,12.9,28.8(15),8.6(30),18.2,16.4,95.7,0.0,0.0,5.5
1977-9,17.3,23.0,11.6,35.0(11),4.4(19),14.0,16.4,4.8,0.0,1.0,4.9
1977-10,16.9,21.6,12.2,27.2(19),5.0(07),16.0,18.8,45.7,0.0,0.0,3.8
1977-11,11.3,15.4,7.2,26.6(02),-2.0(28),5.4,15.4,143.2,1.0,0.0,3.3
1977-12,11.8,16.1,7.4,23.6(24),-0.8(30),7.6,16.6,109.6,1.0,0.0,2.1
1977-13,13.9,18.6,9.2,35.0(11/sep),-2.2(10/ene),4.6,18.8,1323.5,7.0,2.0,4.0
1978-1,7.5,11.1,3.9,15.4(07),0.4(01),4.8,10.8,326.7,4.0,0.0,1.6
1978-2,11.4,14.9,7.9,23.6(18),-0.6(12),5.0,13.4,107.1,0.0,0.0,2.4
1978-3,10.8,15.1,6.5,24.4(10),1.4(08),10.6,9.8,116.6,1.0,0.0,3.3
1978-4,11.0,15.2,6.9,23.2(23),0.4(16),9.6,11.8,193.6,1.0,0.0,3.5
1978-5,13.8,17.7,9.8,24.8(30),4.8(01),11.6,13.8,144.6,1.0,0.0,4.1
1978-6,16.3,20.4,12.1,31.6(03),6.4(18),15.4,16.2,75.0,1.0,1.0,4.5
1978-7,18.4,23.3,13.5,31.0(27),8.0(08),17.4,18.4,26.5,0.0,2.0,6.6
1978-8,19.3,24.7,13.9,35.0(14),10.0(10),18.8,20.2,47.6,0.0,1.0,6.8
1978-9,18.3,24.5,12.0,30.6(18),7.0(22),17.6,16.6,47.8,1.0,2.0,6.3
1978-10,15.8,19.9,11.7,29.4(09),6.4(20),14.0,20.0,58.2,0.0,0.0,3.5
1978-11,11.8,16.9,6.8,22.2(10),0.6(30),7.6,15.8,86.4,1.0,0.0,4.7
1978-12,12.1,16.3,8.0,24.6(09),-1.4(21),5.6,15.8,75.3,0.0,0.0,2.1
1978-13,13.9,18.3,9.4,35.0(14/ago),-1.4(21/dic),4.8,20.2,1305.4,10.0,6.0,4.1
