fecha,tm_mes,tm_max,tm_min,ta_max,ta_min,ti_max,ts_min,p_mes,np_300,nt_30,inso
2006-1,7.8,11.0,4.6,15.8(12),-2.9(29),2.1,10.3,97.7,0.0,0.0,2.3
2006-2,7.5,11.8,3.2,18.2(15),-1.2(08),7.6,8.6,79.0,1.0,0.0,3.0
2006-3,13.4,18.2,8.6,27.9(26),1.9(01),9.9,16.7,123.7,1.0,0.0,3.9
2006-4,13.3,18.1,8.5,27.6(04),2.4(11),12.3,13.5,50.5,0.0,0.0,4.1
2006-5,16.9,22.0,11.8,32.2(17),5.8(01),16.2,15.9,56.1,0.0,1.0,5.9
2006-6,19.9,25.0,14.7,36.1(08),7.7(01),18.7,18.6,47.7,0.0,5.0,5.6
2006-7,23.3,28.1,18.6,37.8(18),15.1(06),22.1,21.6,51.3,0.0,11.0,5.8
2006-8,20.2,24.9,15.5,31.4(31),12.2(31),21.6,19.9,44.5,0.0,1.0,5.3
2006-9,21.1,26.1,16.0,33.2(20),12.2(27),19.2,20.9,81.3,0.0,4.0,5.4
2006-10,19.4,24.4,14.5,28.4(09),8.8(29),18.3,21.0,99.7,0.0,0.0,3.9
2006-11,15.2,19.5,10.9,24.3(24),4.7(30),13.9,15.0,121.9,1.0,0.0,3.8
2006-12,9.6,13.9,5.2,21.7(04),-1.3(26),7.6,12.9,106.0,2.0,0.0,3.0
2006-13,15.6,20.3,11.0,37.8(18/jul),-2.9(29/ene),2.1,21.6,959.4,5.0,22.0,4.3
2007-1,9.9,13.8,6.0,20.5(18),-3.0(27),5.8,12.2,120.6,2.0,0.0,2.8
2007-2,12.5,16.5,8.4,21.7(11),1.1(03),9.0,16.8,105.2,1.0,0.0,2.7
2007-3,10.4,14.9,6.0,27.6(04),1.9(22),8.6,14.4,205.3,1.0,0.0,2.9
2007-4,14.5,18.8,10.1,30.8(23),3.2(01),11.5,13.9,70.4,0.0,2.0,4.4
2007-5,16.0,20.3,11.7,29.1(09),5.4(03),14.8,16.1,89.1,0.0,0.0,3.8
2007-6,19.3,23.9,14.6,30.6(09),10.9(28),17.1,19.5,36.7,0.0,2.0,5.4
2007-7,20.3,25.1,15.5,35.6(15),11.9(05),20.7,20.0,28.5,0.0,3.0,5.9
2007-8,20.1,24.7,15.5,34.7(28),11.5(18),18.9,20.7,155.2,1.0,4.0,5.5
2007-9,17.8,22.3,13.3,31.7(16),7.8(28),16.2,17.5,76.9,0.0,2.0,5.3
2007-10,15.4,19.4,11.4,25.6(04),5.3(21),13.6,17.2,67.5,0.0,0.0,3.8
2007-11,9.8,13.9,5.6,18.1(21),-2.7(17),9.3,11.6,73.8,0.0,0.0,2.6
2007-12,8.9,13.2,4.6,18.5(05),-1.6(13),7.4,12.1,59.8,0.0,0.0,2.7
2007-13,14.6,18.9,10.2,35.6(15/jul),-3.0(27/ene),5.8,20.7,1089.0,5.0,13.0,4.0
2008-1,11.0,15.4,6.4,18.8(06),-1.1(01),9.7,11.8,63.2,0.0,0.0,3.2
2008-2,12.8,17.3,8.3,23.9(23),3.1(16),10.9,13.0,36.3,0.0,0.0,5.1
2008-3,11.2,15.2,7.2,27.0(14),3.3(23),9.1,10.8,215.3,1.0,0.0,2.6
2008-4,13.2,18.0,8.4,27.1(26),3.3(15),12.5,12.0,85.5,0.0,0.0,4.9
2008-5,16.8,21.4,12.0,31.0(03),6.6(01),16.3,15.5,177.6,1.0,1.0,4.9
2008-6,18.4,22.3,14.5,32.3(21),10.3(04),16.9,18.9,101.7,1.0,1.0,4.9
2008-7,20.1,25.0,15.2,38.1(23),11.3(22),18.9,20.2,16.6,0.0,3.0,6.9
2008-8,20.6,25.6,15.6,32.9(30),12.1(24),21.3,19.0,47.9,0.0,2.0,5.5
2008-9,18.3,23.1,13.5,32.8(08),9.2(27),18.2,18.8,61.9,0.0,1.0,5.0
2008-10,15.1,19.7,10.5,26.8(06),3.5(29),11.7,20.1,227.7,2.0,0.0,3.8
2008-11,10.9,13.8,8.0,20.5(10),1.8(26),9.4,14.3,238.0,2.0,0.0,1.4
2008-12,8.9,12.0,5.7,17.2(30),-0.6(23),7.4,10.9,156.7,1.0,0.0,2.0
2008-13,14.8,19.1,10.4,38.1(23/jul),-1.1(01/ene),7.4,20.2,1428.4,8.0,8.0,4.2
