fecha,tm_mes,tm_max,tm_min,ta_max,ta_min,ti_max,ts_min,p_mes,np_300,nt_30,inso
1997-1,5.7,9.1,2.3,14.7(31),-1.8(05),3.2,6.8,101.9,0.0,0.0,2.4
1997-2,8.8,14.5,3.1,19.7(27),-2.4(10),8.4,11.6,13.4,0.0,0.0,4.8
1997-3,10.1,18.4,1.8,23.8(03),-1.6(21),10.0,8.5,5.2,0.0,0.0,8.0
1997-4,10.8,18.3,3.3,23.8(16),-2.6(02),10.6,12.6,28.0,0.0,0.0,7.6
1997-5,15.2,21.2,9.2,29.4(29),2.0(07),9.8,16.2,138.6,1.0,0.0,6.4
1997-6,16.2,21.5,10.9,28.8(09),5.4(25),13.8,16.0,53.5,0.0,0.0,6.1
1997-7,17.7,22.8,12.6,28.4(12),8.4(11),14.6,17.6,135.9,1.0,0.0,6.5
1997-8,21.3,27.7,14.9,34.6(03),8.4(30),19.4,19.8,45.0,0.0,9.0,7.8
1997-9,17.8,24.7,10.9,31.6(11),6.8(04),16.2,16.2,18.7,0.0,2.0,6.6
1997-10,14.7,20.6,8.8,28.7(01),-1.2(30),12.0,17.0,37.2,0.0,0.0,5.5
1997-11,9.1,13.3,5.0,17.4(15),-1.0(23),9.7,10.8,134.1,1.0,0.0,3.1
1997-12,6.3,9.9,2.6,15.2(11),-4.4(14),0.2,10.2,106.8,0.0,0.0,2.5
1997-13,12.8,18.5,7.1,34.6(03/ago),-4.4(14/dic),0.2,19.8,818.3,3.0,11.0,5.6
1998-1,7.0,10.7,3.2,16.6(03),-6.5(26),3.2,9.0,43.8,0.0,0.0,4.1
1998-2,7.2,13.1,1.3,21.5(15),-4.0(07),7.6,6.3,44.4,0.0,0.0,5.8
1998-3,9.7,15.6,3.8,23.4(27),-1.5(26),6.6,10.4,57.5,0.0,0.0,5.8
1998-4,9.0,14.2,3.8,26.1(25),-2.1(14),6.9,11.7,95.0,0.0,0.0,5.3
1998-5,13.0,18.7,7.3,25.2(09),2.4(07),9.0,13.0,51.9,0.0,0.0,6.2
1998-6,16.5,22.8,10.2,35.0(20),4.0(17),13.4,14.8,47.4,0.0,4.0,7.1
1998-7,18.4,25.0,11.8,36.2(19),5.8(15),17.1,15.0,7.9,0.0,5.0,7.9
1998-8,19.2,26.6,11.7,38.7(09),4.5(29),18.5,17.6,43.5,0.0,8.0,8.0
1998-9,17.2,23.1,11.2,32.2(09),7.6(08),15.0,17.4,87.1,0.0,5.0,5.4
1998-10,11.8,16.7,6.9,21.7(16),2.6(27),11.3,10.8,87.1,0.0,0.0,4.3
1998-11,7.3,11.9,2.7,19.3(09),-7.6(22),6.8,9.4,103.6,1.0,0.0,3.3
1998-12,4.4,8.5,0.3,15.0(12),-3.4(18),3.4,5.8,38.3,0.0,0.0,2.6
1998-13,11.7,17.2,6.2,38.7(09/ago),-7.6(22/nov),3.2,17.6,707.5,1.0,22.0,5.5
1999-1,5.4,9.3,1.4,15.0(04),-4.0(31),1.6,8.0,65.1,0.0,0.0,3.8
1999-2,5.2,8.1,2.2,15.5(26),-2.6(01),2.0,6.8,101.7,0.0,0.0,2.4
1999-3,8.6,13.5,3.6,22.0(31),-2.0(01),5.5,8.2,49.9,0.0,0.0,4.7
1999-4,10.2,15.9,4.4,25.4(05),-1.8(16),8.8,8.8,37.7,0.0,0.0,6.4
1999-5,15.3,21.6,8.9,29.8(26),4.8(09),14.0,12.6,64.9,0.0,0.0,7.1
1999-6,15.9,22.3,9.6,31.8(25),3.4(09),14.8,14.3,13.4,0.0,2.0,8.2
1999-7,19.6,25.8,13.4,35.5(02),8.5(24),18.6,16.6,116.8,1.0,5.0,8.0
1999-8,19.9,26.3,13.5,35.2(24),9.4(11),19.8,17.5,16.8,0.0,5.0,7.7
1999-9,18.0,24.4,11.6,31.6(02),6.5(18),17.2,16.2,45.7,0.0,3.0,6.2
1999-10,13.0,18.2,7.8,24.4(28),0.6(06),13.2,12.4,45.7,0.0,0.0,4.4
1999-11,6.1,9.5,2.6,20.0(01),-2.8(21),2.0,12.2,108.4,0.0,0.0,2.6
1999-12,5.1,8.9,1.3,17.1(26),-3.8(21),2.8,12.4,76.4,0.0,0.0,1.7
1999-13,11.9,17.0,6.7,35.5(02/jul),-4.0(31/ene),1.6,17.5,742.5,1.0,15.0,5.3
