fecha,tm_mes,tm_max,tm_min,ta_max,ta_min,ti_max,ts_min,p_mes,np_300,nt_30,inso
1976-1,3.3,6.6,0.0,11.4(08),-5.8(17),0.2,5.6,95.6,0.0,0.0,3.1
1976-2,6.3,10.3,2.2,17.2(29),-3.4(17),3.8,7.2,65.7,0.0,0.0,4.2
1976-3,7.5,13.6,1.5,22.2(31),-5.8(10),5.6,6.6,56.0,1.0,0.0,5.6
1976-4,7.8,12.1,3.6,23.4(01),-2.2(11),4.8,8.6,140.3,1.0,0.0,4.6
1976-5,13.2,19.2,7.2,30.2(23),-1.0(02),11.2,11.2,33.9,0.0,1.0,7.5
1976-6,18.4,25.3,11.6,31.8(25),4.4(07),15.8,15.6,46.1,0.0,6.0,7.9
1976-7,18.4,24.9,12.0,33.6(15),6.6(23),18.8,18.0,52.3,0.0,5.0,7.9
1976-8,18.6,25.2,12.0,34.2(05),6.0(02),17.8,17.2,107.0,0.0,4.0,7.7
1976-9,15.1,21.0,9.2,27.4(07),3.6(11),14.2,16.8,63.7,0.0,0.0,5.6
1976-10,11.3,15.7,6.9,26.8(07),0.0(26),9.4,15.4,85.5,0.0,0.0,4.4
1976-11,6.7,10.4,3.0,14.2(05),-5.2(26),5.8,7.8,73.8,0.0,0.0,3.5
1976-12,5.1,8.6,1.7,17.4(01),-3.8(29),-0.2,9.4,119.0,1.0,0.0,1.8
1976-13,11.0,16.1,5.9,34.2(05/ago),-5.8(17/ene),-0.2,18.0,938.9,3.0,16.0,5.3
1977-1,4.7,8.0,1.4,15.4(25),-7.0(10),1.8,9.0,33.7,0.0,0.0,2.6
1977-2,8.8,12.5,5.1,17.2(20),-2.0(07),8.2,11.2,36.1,0.0,0.0,3.1
1977-3,9.3,15.4,3.2,23.4(05),-3.0(24),2.0,9.4,44.5,0.0,0.0,
1977-4,9.3,14.0,4.6,27.2(25),-0.8(09),5.4,10.2,62.4,0.0,0.0,
1977-5,10.9,15.5,6.4,24.8(10),-2.6(03),10.2,11.2,183.8,0.0,0.0,3.7
1977-6,14.2,19.5,8.8,26.4(16),2.8(06),9.8,12.2,169.2,2.0,0.0,6.9
1977-7,16.5,21.2,11.8,28.6(05),5.4(17),14.0,14.4,105.1,0.0,0.0,5.3
1977-8,16.2,22.0,10.3,31.2(15),4.4(30),14.4,15.2,61.8,0.0,1.0,6.6
1977-9,15.9,22.7,9.0,31.6(11),0.2(20),14.8,15.2,2.0,0.0,2.0,6.8
1977-10,13.9,18.8,8.9,24.2(04),2.6(11),13.6,15.2,80.9,0.0,0.0,4.4
1977-11,7.8,11.7,3.9,20.8(02),-3.4(27),1.8,11.4,54.1,0.0,0.0,3.6
1977-12,7.1,10.8,3.5,17.6(24),-5.2(30),4.2,9.4,87.3,0.0,0.0,2.7
1977-13,11.2,16.0,6.4,31.6(11/sep),-7.0(10/ene),1.8,15.2,920.9,2.0,3.0,
1978-1,3.2,6.1,0.3,12.2(24),-2.8(18),0.6,6.4,246.9,3.0,0.0,1.9
1978-2,7.6,11.0,4.1,20.8(18),-13.2(12),0.4,10.6,68.3,0.0,0.0,3.0
1978-3,8.3,13.2,3.4,22.8(28),-2.2(22),7.4,7.4,113.2,0.0,0.0,5.1
1978-4,8.3,12.4,4.2,22.4(22),-3.0(16),6.2,9.6,161.3,1.0,0.0,3.9
1978-5,11.5,15.7,7.3,24.0(31),2.8(01),9.2,11.6,71.5,0.0,0.0,4.3
1978-6,14.4,19.3,9.6,27.6(02),4.8(28),13.6,15.4,93.7,1.0,0.0,5.1
1978-7,17.6,24.0,11.3,36.4(16),5.6(08),14.8,18.0,10.0,0.0,7.0,8.2
1978-8,18.3,25.2,11.4,32.8(19),4.2(01),16.8,18.8,27.1,0.0,4.0,8.7
1978-9,16.8,24.7,9.0,32.2(16),3.2(29),14.8,14.6,37.9,0.0,2.0,6.8
1978-10,12.9,17.1,8.6,24.0(07),0.4(30),9.6,15.2,58.4,0.0,0.0,5.0
1978-11,7.1,12.1,2.1,18.4(01),-4.8(23),3.2,11.6,90.1,2.0,0.0,4.0
1978-12,7.9,11.3,4.5,18.8(10),-9.2(21),0.2,10.6,66.8,0.0,0.0,2.6
1978-13,11.2,16.0,6.3,36.4(16/jul),-13.2(12/feb),0.2,18.8,1045.2,7.0,13.0,4.9
