fecha,tm_mes,tm_max,tm_min,ta_max,ta_min,ti_max,ts_min,p_mes,np_300,nt_30,inso
2015-1,4.4,9.0,-0.2,15.3(10),-7.0(07),4.5,7.3,178.6,1.0,0.0,3.1
2015-2,3.5,6.7,0.2,12.4(19),-6.8(10),0.3,7.7,207.1,1.0,0.0,2.3
2015-3,8.3,13.3,3.2,21.8(07),-1.8(09),4.8,8.0,95.2,1.0,0.0,4.5
2015-4,11.8,18.1,5.5,25.1(14),-0.8(02),11.2,11.0,30.0,0.0,0.0,6.7
2015-5,14.5,20.5,8.4,32.4(12),4.2(30),12.3,15.2,10.4,0.0,3.0,6.3
2015-6,18.5,25.4,11.5,36.8(30),6.5(20),17.4,18.1,52.3,0.0,7.0,8.5
2015-7,21.3,28.5,14.1,37.2(06),8.3(26),18.4,17.5,19.4,0.0,12.0,8.2
2015-8,20.5,28.3,12.6,35.4(05),7.3(20),18.7,19.6,36.5,0.0,15.0,7.8
2015-9,15.3,21.1,9.4,26.9(11),5.2(08),15.2,14.5,30.9,0.0,0.0,5.8
2015-10,13.1,18.1,8.0,25.1(05),-1.4(15),13.2,15.4,39.8,0.0,0.0,4.5
2015-11,9.9,14.6,5.0,21.8(06),-1.6(23),4.6,10.2,75.5,0.0,0.0,3.8
2015-12,7.5,12.1,2.9,17.5(16),-3.3(01),6.1,8.5,11.8,0.0,0.0,4.1
2015-13,12.4,18.0,6.7,37.2(06/jul),-7.0(07/ene),0.3,19.6,787.5,3.0,37.0,5.5
2016-1,7.2,11.1,3.2,16.5(23),-3.2(13),7.0,11.4,88.3,0.0,0.0,2.5
2016-2,6.3,10.6,1.9,17.0(13),-5.4(17),5.4,7.8,203.4,1.0,0.0,3.7
2016-3,6.9,11.1,2.6,20.8(30),-2.5(15),6.8,8.3,137.4,1.0,0.0,3.5
2016-4,9.1,14.4,3.7,20.5(15),-2.6(02),8.5,10.2,59.2,0.0,0.0,5.3
2016-5,13.7,20.0,7.4,27.7(21),-1.4(02),12.6,12.0,32.9,0.0,0.0,6.7
2016-6,17.1,23.7,10.5,34.0(22),4.0(01),17.0,15.8,43.0,0.0,4.0,6.1
2016-7,19.6,26.2,13.0,38.0(19),5.5(15),19.5,17.6,7.6,0.0,7.0,6.8
2016-8,20.3,28.6,11.9,36.8(23),7.0(12),20.5,18.4,5.7,0.0,14.0,9.0
2016-9,18.4,25.9,10.8,36.6(07),6.0(19),16.4,16.6,36.2,0.0,9.0,6.3
2016-10,12.9,19.7,6.1,27.2(04),-0.6(21),12.3,14.0,13.6,0.0,0.0,5.6
2016-11,7.7,12.4,2.9,22.0(03),-1.4(25),5.8,9.6,100.6,1.0,0.0,2.9
2016-12,5.8,9.5,1.9,15.9(05),-3.2(30),4.5,7.0,17.6,0.0,0.0,2.8
2016-13,12.1,17.8,6.3,38.0(19/jul),-5.4(17/feb),4.5,18.4,745.5,3.0,34.0,5.1
2017-1,3.4,8.3,-1.6,13.5(12),-8.5(07),-0.5,7.6,101.6,0.0,0.0,3.7
2017-2,7.8,13.4,2.2,18.0(25),-2.0(25),6.7,8.8,55.2,0.0,0.0,4.3
2017-3,10.0,16.5,3.4,26.2(10),-3.5(24),6.2,7.8,37.5,0.0,0.0,6.3
2017-4,10.3,18.4,2.1,26.7(24),-3.4(28),8.2,8.2,15.4,0.0,0.0,8.5
2017-5,15.9,23.6,8.2,32.7(25),-1.6(01),14.4,16.4,55.7,0.0,4.0,7.3
2017-6,19.4,26.1,12.7,35.5(19),5.8(07),13.6,16.6,75.6,0.0,10.0,6.2
2017-7,19.9,26.6,13.2,35.6(18),7.5(03),15.3,17.0,26.3,0.0,9.0,7.3
2017-8,20.1,27.3,13.0,35.8(21),6.4(12),18.0,18.3,18.7,0.0,10.0,7.6
2017-9,15.6,22.4,8.7,30.2(24),3.5(17),15.5,13.4,17.7,0.0,1.0,6.5
2017-10,14.2,21.8,6.6,28.5(13),0.4(08),13.5,13.0,26.2,0.0,0.0,6.0
2017-11,7.8,13.1,2.5,19.7(03),-3.6(21),6.2,10.5,68.6,0.0,0.0,4.3
2017-12,5.4,9.4,1.3,16.3(30),-5.6(03),3.4,10.2,143.7,1.0,0.0,2.6
2017-13,12.5,18.9,6.0,35.8(21/ago),-8.5(07/ene),-0.5,18.3,642.2,1.0,34.0,5.9
