fecha,tm_mes,tm_max,tm_min,ta_max,ta_min,ti_max,ts_min,p_mes,np_300,nt_30,inso
1982-1,7.6,10.3,4.8,17.2(07),-1.2(22),3.6,10.6,70.6,0.0,0.0,1.8
1982-2,5.7,9.2,2.2,15.0(28),-1.8(09),4.4,8.4,94.1,1.0,0.0,2.7
1982-3,7.1,11.8,2.3,19.4(03),-3.2(25),6.6,7.2,65.8,0.0,0.0,4.4
1982-4,9.0,14.9,3.1,23.8(07),-3.2(16),9.4,8.4,10.4,0.0,0.0,5.5
1982-5,12.8,19.1,6.6,27.8(25),-1.2(08),10.8,12.6,41.2,0.0,0.0,5.1
1982-6,17.3,23.4,11.2,31.8(09),6.4(19),16.6,15.4,35.5,0.0,3.0,5.5
1982-7,19.5,25.8,13.1,38.4(06),7.8(25),16.2,17.0,65.9,0.0,7.0,5.9
1982-8,17.1,22.6,11.6,33.2(11),4.2(22),17.0,15.8,24.8,0.0,3.0,4.2
1982-9,17.4,23.2,11.6,29.6(14),5.4(28),16.4,15.2,25.5,0.0,0.0,4.8
1982-10,11.6,16.4,6.8,24.4(02),1.8(30),8.4,11.6,127.3,1.0,0.0,2.9
1982-11,7.9,11.5,4.3,18.8(01),-1.2(27),4.8,8.6,150.7,1.0,0.0,2.6
1982-12,5.8,8.4,3.2,14.4(10),-1.2(04),1.8,10.2,199.4,0.0,0.0,1.2
1982-13,11.6,16.4,6.7,38.4(06/jul),-3.2(25/mar),1.8,17.0,911.2,3.0,13.0,3.9
1983-1,4.0,8.6,-0.6,14.4(25),-7.2(21),1.2,6.2,9.0,0.0,0.0,3.2
1983-2,2.3,6.6,-2.1,14.2(01),-15.4(15),-2.6,10.4,114.2,1.0,0.0,2.3
1983-3,7.8,12.7,2.9,20.6(19),-2.0(07),5.8,7.4,135.0,0.0,0.0,3.1
1983-4,9.7,14.3,5.0,23.0(10),-1.2(15),5.6,11.8,81.3,0.0,0.0,4.3
1983-5,11.4,15.9,6.8,25.4(31),3.2(21),8.6,12.8,52.3,0.0,0.0,4.5
1983-6,16.5,22.7,10.3,31.6(06),4.4(20),15.2,16.8,17.4,0.0,2.0,7.2
1983-7,21.2,26.8,15.5,36.8(30),9.2(01),18.8,18.6,71.4,1.0,7.0,7.0
1983-8,18.1,22.7,13.4,30.6(18),7.8(04),16.8,16.4,242.5,3.0,1.0,4.7
1983-9,17.5,24.8,10.2,32.8(25),5.2(18),15.8,15.6,4.3,0.0,2.0,6.9
1983-10,13.0,19.0,7.0,27.8(02),-1.6(26),9.8,15.6,14.1,0.0,0.0,5.3
1983-11,10.7,14.2,7.1,18.4(07),0.4(11),8.4,13.8,38.0,0.0,0.0,2.0
1983-12,5.2,9.0,1.4,14.6(20),-4.8(05),0.0,8.2,102.8,1.0,0.0,3.1
1983-13,11.5,16.4,6.4,36.8(30/jul),-15.4(15/feb),-2.6,18.6,882.3,6.0,12.0,4.5
1984-1,4.8,8.1,1.5,13.0(23),-3.2(11),3.0,7.2,107.9,0.0,0.0,2.3
1984-2,4.2,7.7,0.7,12.0(08),-5.8(15),1.8,7.8,137.5,0.0,0.0,3.0
1984-3,5.2,9.8,0.7,15.0(28),-3.8(06),1.6,7.4,44.8,0.0,0.0,4.2
1984-4,10.8,17.3,4.3,25.4(25),-2.0(17),7.8,10.2,43.5,0.0,0.0,5.7
1984-5,8.7,12.5,5.0,20.4(31),-0.8(13),7.8,7.6,147.3,0.0,0.0,2.9
1984-6,15.5,21.2,9.7,30.2(15),4.2(06),12.2,15.4,50.0,0.0,2.0,6.4
1984-7,18.7,26.7,10.6,35.2(23),6.4(05),17.8,14.8,12.4,0.0,11.0,8.3
1984-8,17.3,23.5,11.1,32.6(19),7.6(12),16.8,16.2,46.9,0.0,5.0,5.5
1984-9,14.4,20.4,8.4,33.8(01),3.4(07),13.6,13.4,62.7,0.0,2.0,4.5
1984-10,11.7,17.4,6.0,22.6(10),0.6(08),11.8,10.8,121.3,1.0,0.0,5.2
1984-11,9.0,12.2,5.8,19.0(01),-0.8(28),7.6,13.4,120.9,0.0,0.0,1.9
1984-12,4.9,7.9,1.9,12.0(04),-1.8(29),2.4,6.4,72.8,0.0,0.0,1.9
1984-13,10.4,15.4,5.5,35.2(23/jul),-5.8(15/feb),1.6,16.2,968.0,1.0,20.0,4.3
