fecha,tm_mes,tm_max,tm_min,ta_max,ta_min,ti_max,ts_min,p_mes,np_300,nt_30,inso
1973-1,4.3,7.1,1.5,11.6(29),-3.2(03),2.2,7.0,94.8,1.0,0.0,2.1
1973-2,4.2,7.9,0.5,14.6(08),-5.0(04),2.4,6.4,131.9,0.0,0.0,3.7
1973-3,5.9,11.4,0.3,22.8(04),-5.8(11),3.4,6.6,38.6,0.0,0.0,5.1
1973-4,7.9,13.2,2.7,25.8(06),-2.2(04),3.6,11.6,103.6,1.0,0.0,5.8
1973-5,13.9,20.0,7.9,31.4(26),1.4(06),9.6,13.4,83.2,1.0,1.0,7.7
1973-6,15.6,20.3,10.9,30.2(30),5.4(02),11.4,19.0,94.8,0.0,1.0,6.8
1973-7,17.7,22.6,12.8,30.0(03),6.6(23),16.8,16.2,22.3,0.0,1.0,6.3
1973-8,20.6,26.5,14.8,35.8(10),7.6(29),18.2,19.4,92.4,2.0,12.0,7.7
1973-9,17.0,22.9,11.0,33.2(11),5.0(24),12.4,17.6,65.3,0.0,4.0,5.7
1973-10,11.1,16.6,5.5,22.2(11),0.0(24),9.4,12.8,35.6,0.0,0.0,5.1
1973-11,6.5,11.0,1.9,18.8(02),-2.8(28),3.8,10.4,44.4,0.0,0.0,4.6
1973-12,4.7,7.4,1.9,14.4(20),-6.8(11),0.0,7.8,69.0,0.0,0.0,1.7
1973-13,10.8,15.6,6.0,35.8(10/ago),-6.8(11/dic),0.0,19.4,875.9,5.0,19.0,5.2
1974-1,6.9,11.1,2.7,16.4(15),-4.4(22),4.8,9.8,51.9,0.0,0.0,3.9
1974-2,5.3,8.5,2.2,15.2(10),-3.8(03),3.6,5.4,141.8,1.0,0.0,3.1
1974-3,7.4,11.3,3.4,19.0(17),-4.0(07),2.8,9.2,140.9,1.0,0.0,3.2
1974-4,8.4,12.8,3.9,20.0(01),-1.4(24),4.4,9.4,82.6,1.0,0.0,5.2
1974-5,12.8,18.0,7.5,28.4(15),-2.2(08),8.8,13.0,46.6,0.0,0.0,5.8
1974-6,16.2,22.3,10.1,29.4(21),3.0(07),12.2,16.8,46.6,0.0,0.0,8.7
1974-7,17.6,23.8,11.4,36.4(29),5.6(26),14.4,16.4,18.0,0.0,5.0,6.9
1974-8,18.3,25.0,11.7,35.8(15),4.2(31),14.8,18.0,46.2,0.0,10.0,7.1
1974-9,15.2,20.6,9.8,30.4(12),2.4(23),13.8,17.0,61.9,0.0,1.0,5.2
1974-10,8.4,11.3,5.6,18.4(01),1.2(30),5.0,9.6,194.1,1.0,0.0,1.8
1974-11,8.2,12.1,4.2,16.0(14),-2.2(11),6.6,9.8,118.9,0.0,0.0,2.5
1974-12,6.0,9.5,2.4,16.8(26),-5.6(21),4.8,8.2,21.0,0.0,0.0,2.8
1974-13,10.9,15.5,6.2,36.4(29/jul),-5.6(21/dic),2.8,18.0,970.5,4.0,16.0,4.7
1975-1,6.2,10.3,2.1,16.8(30),-5.6(03),1.8,9.2,107.0,0.0,0.0,3.3
1975-2,7.2,11.5,2.9,15.6(20),-2.4(17),6.2,7.6,37.7,0.0,0.0,5.2
1975-3,5.6,9.0,2.2,15.8(01),-3.2(22),3.8,8.0,197.7,2.0,0.0,2.4
1975-4,9.1,13.7,4.6,22.8(14),-3.2(05),4.8,12.0,149.1,2.0,0.0,5.1
1975-5,11.2,15.6,6.8,23.4(20),0.0(01),7.2,12.2,109.3,0.0,0.0,5.3
1975-6,16.0,21.1,10.9,29.2(28),3.2(03),10.6,18.0,43.7,0.0,0.0,7.0
1975-7,19.8,27.4,12.3,36.4(31),6.2(02),20.6,16.4,4.0,0.0,9.0,10.0
1975-8,19.8,25.9,13.8,35.2(02),8.4(11),16.8,18.4,61.9,1.0,10.0,7.4
1975-9,16.6,22.1,11.1,27.8(24),5.0(19),10.2,18.0,73.5,0.0,0.0,5.9
1975-10,12.5,17.4,7.6,27.0(07),0.2(19),4.4,14.4,64.6,0.0,0.0,4.7
1975-11,7.0,10.9,3.0,18.6(14),-3.2(23),5.6,8.4,186.5,1.0,0.0,2.6
1975-12,3.2,5.5,0.9,10.6(02),-6.2(23),1.0,5.6,61.8,0.0,0.0,1.3
1975-13,11.2,15.9,6.5,36.4(31/jul),-6.2(23/dic),1.0,18.4,1096.8,6.0,19.0,5.0
