fecha,tm_mes,tm_max,tm_min,ta_max,ta_min,ti_max,ts_min,p_mes,np_300,nt_30,inso
2006-1,3.9,7.1,0.6,11.0(11),-9.5(29),0.7,6.4,41.4,0.0,0.0,1.8
2006-2,4.1,8.9,-0.7,17.4(13),-5.0(08),3.5,6.0,32.5,0.0,0.0,3.9
2006-3,9.9,15.0,4.8,23.9(26),-1.4(07),5.7,12.8,86.1,0.0,0.0,4.7
2006-4,10.7,16.7,4.7,23.5(24),-2.0(12),9.5,10.6,33.1,0.0,0.0,5.7
2006-5,14.8,21.7,8.0,29.9(17),-1.1(01),14.2,13.5,25.5,0.0,0.0,7.5
2006-6,18.6,25.4,11.8,33.0(08),2.9(01),18.5,17.7,73.0,0.0,6.0,7.5
2006-7,22.0,28.5,15.5,36.5(10),11.3(05),21.8,19.0,26.0,0.0,11.0,8.4
2006-8,17.3,23.6,11.0,31.5(31),5.8(31),18.1,15.6,7.0,0.0,1.0,8.5
2006-9,18.4,25.3,11.4,35.2(05),7.3(16),16.0,16.5,47.4,0.0,8.0,6.1
2006-10,15.8,21.2,10.3,27.0(02),5.0(14),15.6,16.0,51.7,0.0,0.0,5.1
2006-11,10.8,15.2,6.4,20.0(24),-0.3(30),11.5,11.7,57.4,1.0,0.0,3.4
2006-12,4.3,8.8,-0.1,18.4(04),-5.5(28),2.2,12.0,48.4,0.0,0.0,3.1
2006-13,12.6,18.1,7.0,36.5(10/jul),-9.5(29/ene),0.7,19.0,529.5,1.0,26.0,5.5
2007-1,4.9,9.4,0.3,17.0(19),-9.5(27),0.0,9.4,55.2,0.0,0.0,3.1
2007-2,8.1,12.7,3.4,17.8(16),-3.0(15),5.2,10.5,100.6,1.0,0.0,3.5
2007-3,6.9,11.9,1.8,23.0(04),-2.6(12),2.8,12.2,169.5,3.0,0.0,3.7
2007-4,11.8,17.8,5.7,27.0(24),-1.0(01),7.8,10.5,82.6,0.0,0.0,4.9
2007-5,13.5,19.1,7.9,27.4(10),2.6(02),11.1,13.5,68.5,0.0,0.0,6.2
2007-6,16.9,23.3,10.4,31.6(30),5.6(03),15.0,15.2,29.0,0.0,2.0,7.8
2007-7,18.5,25.7,11.2,35.9(31),6.0(05),18.5,16.0,4.6,0.0,6.0,9.2
2007-8,18.0,24.7,11.2,36.3(04),5.2(09),16.0,17.3,43.2,0.0,8.0,7.4
2007-9,15.6,21.7,9.6,28.7(16),2.0(28),11.8,14.8,23.0,0.0,0.0,6.8
2007-10,12.1,17.0,7.0,24.6(02),-0.6(21),9.4,14.0,63.8,0.0,0.0,4.7
2007-11,6.7,11.2,2.1,15.2(07),-8.5(17),6.2,8.4,26.0,0.0,0.0,3.1
2007-12,4.2,8.5,-0.2,15.2(04),-7.0(17),0.4,7.4,38.1,0.0,0.0,2.9
2007-13,11.4,16.9,5.9,36.3(04/ago),-9.5(27/ene),0.0,17.3,704.1,4.0,16.0,5.3
2008-1,6.3,11.1,1.5,16.0(06),-4.5(28),5.0,10.2,35.3,0.0,0.0,3.5
2008-2,7.7,13.1,2.3,19.0(23),-3.0(10),8.2,8.9,21.2,0.0,0.0,4.7
2008-3,7.5,12.5,2.4,21.2(14),-1.0(10),5.0,8.5,161.5,0.0,0.0,4.2
2008-4,10.2,16.3,4.0,26.8(26),-1.0(05),8.9,9.5,70.6,0.0,0.0,6.7
2008-5,13.5,19.3,7.5,26.7(03),1.0(01),13.4,13.0,201.3,1.0,0.0,5.7
2008-6,16.3,21.7,10.8,31.9(21),4.9(04),13.8,17.0,50.2,0.0,2.0,6.4
2008-7,18.2,25.2,11.2,33.5(23),5.8(22),16.1,17.5,2.7,0.0,8.0,8.5
2008-8,18.9,25.7,12.0,33.0(03),6.9(24),18.0,15.6,19.8,0.0,6.0,7.8
2008-9,15.7,22.4,8.9,29.7(10),2.0(27),17.0,15.4,13.0,0.0,0.0,6.2
2008-10,11.5,17.3,5.6,24.6(06),-1.5(24),7.0,14.5,103.2,0.0,0.0,4.7
2008-11,7.3,10.1,4.3,16.5(10),-1.5(27),4.8,8.2,98.2,0.0,0.0,2.1
2008-12,4.6,7.6,1.6,13.5(07),-5.4(25),2.0,8.3,108.8,0.0,0.0,2.0
2008-13,11.5,16.9,6.0,33.5(23/jul),-5.4(25/dic),2.0,17.5,885.8,1.0,16.0,5.2
